id,alias,notes,justificationDiscussion,root_form,root_language,gloss_in_root_lang,loan_notes,loan_source,loanword,loanEventTimeDepthBP,loanSourceCognateClass_id,sourceFormInLoanLanguage,notProtoIndoEuropean,parallelLoanEvent,dubiousSet,parallelDerivation,revisedBy,revisedYet,ideophonic,proposedAsCognateTo_id,proposedAsCognateToScale,alsoUsedInOtherMeanings,name,lateParallelDerivationWithCognate_id,supersetid
1855,M,,"Baltic lexemes derived to PIE 2. *keh₂u̯- 'to beat, split' (cf. {ref ALEW} 470-471, 517; {ref Derksen 2015}:234, 254, {ref LIV²} 345-346).",*keh₂u̯-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'hit' in /cognate/7036/, 'hunt' /cognate/9185/, 'kill' in /cognate/9446/, 'stick' in /cognate/1244/.",,,
1856,H,,"No certain etymology outside of East Baltic ({ref ALEW} 512-513, cf. also {ref Smoczyński 2007}:303-304).",,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'leg' in /cognate/1862/.,,,
1857,J,,"Iranic and Baltic lexemes derived from PIE *k̑elH- 'to be cold, freeze' ({ref LIV²} 323, cf. {ref EWAia} II:641, {ref Cheung 2007}:336-337, {ref Abaev 1959–1995} III:64, {ref ALEW} 1008-1009, {ref Derksen 2015}:439-440, ref NIL} 416-417).",*k̑elH-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'cold' in /cognate/14/, 'hard' in /cognate/7235/.",,,183
1859,H,,"Baltic lexemes derived from PIE *g⁽ʷ⁾erdʰ- 'to hear, sound'; possibly in origin an IE light-verb construction *gʷer(H)- *dʰeh₁- 'to give tidings' ({ref ALEW} 331-332). Root reference form follows {ref LIV²} 210-211.",*g⁽ʷ⁾erdʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'cry' in /cognate/9137/, 'say' in /cognate/7126/.",,,106
1860,L,,"Baltic lexemes continuing denominal verbs based on nominal formations in the meaning 'tree, wood; forest' continuing PIE *medʰi̯o- 'middle' ({ref ALEW} 625-627, {ref Smoczyński 2007}:382, cf. {ref NIL} 465-466).",*medʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"cf. /cognate/1924/ 'tree', /cognate/1194/ 'forest'",,,208
1861,I,,"Perhaps to PIE ?*leu̯p- '(ab)schälen' ({ref LIV²} 420, {ref IEW} 690-1), cf. {ref EWA 5}:1454-1457; otherwise obscure (cf. {ref Kroonen 2013}:328).",*lauba-,Proto-Germanic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1862,N,,No certain etymology outside of Baltic (cf. {ref ALEW} 512-513 for further discussion).,,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'foot' in /cognate/1856/.,,,
1863,I,,,*gul-,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'sleep' in /cognate/2281/.,,,
1864,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1865,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1866,I,,"Baltic lexemes derived from PIE *kelH- 'to rise up, to tower' ({ref ALEW} 441-442, 475-476, {ref Derksen 2015}:221, 236, cf. {ref LIV²} 349).",*kelH-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,438
1867,B,,"East Baltic lexemes continuing PIE *u̯ordʰo- 'word'. In East Baltic the o-grade of the root was generalised, although Old Prussian wīrds, wirds 'word' reflects a zero-grade < *u̯r̥dʰ-o-, also found in Germanic (Gothic waurd 'word' etc.). The stem is also attested with e-grade vocalism in Latin verbum 'word' ({ref ALEW} 1188-1189, {ref Derksen 2015}:489). ",*u̯erdʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1868,L,,"Etymology disputed. There are two main possibilities: either (1) to *kolso- underlying the Germanic and Italic lexemes in /cognate/265/, or (2) to PIE *kʷelh₁- ({ref LIV²} 386-388) as a reduplicated formation (cf. {ref ALEW} 433-434). The latter explanation is favoured by {ref Derksen 2015}:220. Both proposed etymologies are not precise correspondences and require special pleading to explain the deviations so that it is difficult to favour one etymology over the other (cf. {ref ALEW} 434 for further discussion).",,,,,,False,,,,False,False,False,False,MJCS,True,False,265,0,,,,
1869,L,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1870,L,,"East Baltic lexemes continuing derivatives of PIE 2. *lei̯H- 'to pour' ({ref ALEW} 581-582, {ref Derksen 2015}:284, cf. {ref LIV²} 405-406).",*lei̯H-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1871,L,,"Traditionally postulated to a root *ser- 'red' ({ref IEW} 910-911, {ref Fraenkel 1962–1965}:763), although this etymology is no longer accepted by {ref ALEW} 891. Cf. also {ref Smoczyński 2007}:534, {ref Karulis 1992} II:155-156.",?*ser-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'black' in /cognate/6789/?,,,334
1872,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1873,F,,"Baltic lexemes, to judge from cognates such as Ved. śā́kha- 'branch', probably continuing an ablauting h₂-stem, like PIE *k̑ók-eh₂- ~ *k̑ek-h₂- (cf. {ref ALEW} 1003-1005, {ref Derksen 2015}:439).",*k̑ek-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1874,L,,"Lexemes continuing a derivative with PIE *-mo- to Proto-Germanic *malan- 'to grind', further from PIE *melh₂- 'to crush, grind' ({ref Lehmann 1986}:242-243, cf. {ref Kroonen 2013}:351, {ref LIV²} 432-433).",*melh₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'grind' in /cognate/5112/, 'sharp' in /cognate/8099/, 'earth' in /cognate/1367/, 'dust' in /cognate/7555/.",,,216
1875,H,,"Cognacy in this class follows {ref ALEW} 423, but cf. {ref Kortlandt 1998}:15 (= {ref Kortlandt 2003}:122) who rejects the etymology with Armenian, assuming that Baltic initial j- is secondarily acquired (similarly cf. {ref Derksen 2015}:215).",*i̯uHr-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'water' in /cognate/663/.,,,157
1876,H,,"Possibly from an IE formation *h₁ēd-so- *'flesh (for eating' > 'skin' according to {ref Adams 2013}:549, but this proposal remains uncertain.",*yeʦe,Proto-Tocharian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1877,I,,"East Baltic lexemes, without certain etymology outside of Baltic (cf. {ref ALEW} 623-625, {ref Fraenkel 1962–1965}:422-423 for further discussion).",,Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1878,P,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1879,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1880,N,,"Cf. Old Lithuanian tiẽsus 'straight, direct', without certain connections outside of Baltic (cf. {ref ALEW} 1100-1102).",,,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1881,O,,"Slavic lexemes derived from Proto-Slavic *tekti, in turn derived from PIE *tekʷ- ({ref Derksen 2008}:489, {ref Bezlaj 1977-2005} 4:159, cf. {ref LIV²} 620-621).",*tekʷ-,Proto-Indo-European,,,,False,,,,False,False,False,False,LJ,True,False,,0,"Cf. 'come' in /cognate/15/, 'run' in /cognate/5199/, 'fly_V' in /cognate/3259/, 'river' in /cognate/5249/, 'turn' in /cognate/3066/.",,,284
1882,M,,,,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1883,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1884,M,"= OPrus IR 'and, also', Gr. ARA 'now, thus'",,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1886,K,Loan from Belarusian,"Loan from Old Belarusian blagij 'shame, miserable, bad' prior to the spirantisation of /g/ > /h/, cf. Modern Belarusian благі / blahi 'bad' ({ref Smoczyński 2007}:65-66, {ref Fraenkel 1962–1965}:45-46).",blõgas,Lithuanian,,,Old Belarusian,True,,,blagij,False,False,False,False,MJCS,True,False,,0,,,,
1887,O,,"No certain etymology outside of East Baltic, cf. {ref ALEW} 1307, {ref Smoczyński 2007}:784 for further discussion.",,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1888,Q,element(s) TODEL,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1889,Ad,,"Traditionally derived from Lith. pìlti 'to pour (out); to fill' and further to PIE *pleh₁- 'to fill, become full' ({ref ALEW} 773-775, {ref Smoczyński 2007}:460, {ref Fraenkel 1962–1965}:592-593).",*pleh₁-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'full' in /cognate/2235/.,,,244
1890,K,,"No certain cognates outside of Balto-Slavic (cf. Latv. dižs 'great'). Commonly conntected with PIE *dei̯h₂- 'to light up' (LIV² 108, IEW 183f.), which is however problematic, as Winter's lengthening is lacking ({ref ALEW} 204-205; not in {ref Derksen 2015}, cf. also {ref Smoczyński 2007}:107-108).",dìdelis,Lithuanian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1891,L,,"No certain etymology outside of (East) Baltic (cf. Latv. juõds 'demon, evil spirit'). See {ref ALEW} 419-420, {ref Smoczyński 2007}:238 for further discussion.",júodas,Lithuanian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1892,H,,,,,,,,False,,,,False,False,False,False,,False,False,,0,"= Grk. KAPNOS 'smoke (/cognate/1583/), Lat. VAPOR 'steam' (Buck)",,,
1893,P,,,*u̯ei̯k-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1894,L,,"Baltic lexemes generally considered derived from PIE *kes- *'to arrange, put in order' → to comb, scratch' ({ref LIV²} 359, {ref ALEW} 463-464, {ref Derksen 2015}:231).",*kes-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'hair' in /cognate/8240/, 'scratch' in /cognate/6265/.",,,163
1895,Q,"Cf. Lith. pur̃vas 'dirt', Latv. pùrvs 'swamp'","No certain etymology outside of Baltic (cf. {ref ALEW} 404, 829).",,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1896,K,,"Baltic lexemes generally derived from PIE *u̯elg- 'to become damp' ({ref ALEW} 1178-1179, 1242-1243; {ref Derksen 2015}:486, cf. {ref LIV²} 676).",*u̯elg-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'wash' in /cognate/1078/, 'cloud' in /cognate/195/, 'wet' in /cognate/1080/.",,,310
1897,E,,"Further etymology outside of (East) Baltic uncertain, cf. {ref ALEW} 469-470, 486, {ref Derksen 2015}:234, 243, {ref Smoczyński 2007}:282 for various proposals and further discussion.",kiaušìnis,Lithuanian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1900,K,,"Baltic lexemes continuing derivatives of PIE *u̯ei̯s- 'to sprout, thrive' ({ref ALEW} 1170-1171, {ref Derksen 2015}:485, 495; cf. {ref LIV²} 671).",*u̯ei̯s-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1901,L,,"Derived from Lithuanian gìrti 'to praise', further derived from PIE *gʷerH- 'to express agreement' ({ref ALEW} 335-336, {ref Derksen 2015}:171, 178-179, cf. {ref LIV²} 210-211).",*gʷerH-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'say' in /cognate/4843/.,,,90
1902,M,,"Cf. Old Lithuanian plùnksma 'feather' ({ref ALEW} 802). Generally considered a *-k- extended form of the root *pleu̯- 'float, swim' ({ref LIV²} 487-488) → ?*pleu̯k- 'float, swim' ({ref LIV²} 488). The *-k- extended root is only securely found in Germanic and Baltic. ",?*pleu̯k-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'fly_N' in /cognate/5414/, 'wing' in /cognate/343/, 'bird' in /cognate/186/, 'fly_V' in /cognate/224/, 'swim' in /cognate/8317/, 'feather' in /cognate/2263/.",,,331
1903,K,,No certain etymology (cf. {ref ALEW} 990-991).,sunkùs,Lithuanian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1904,K,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1905,M,,"No certain etymology outside of Baltic (cf. {ref ALEW} 1328-1330, {ref Derksen 2015}:522).",,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1906,J,,"Lithuanian júoktis 'to laugh' is derived from juõkas 'laugh, laughter'; probably a German loanword (cf. Prussian jōk 'joke') according to {ref Derksen 2015}:214; cf. {ref Smoczyński 2007} who considers there to be no good etymology.",juõkas,Lithuanian,,"German loanword (cf. Prussian dialect jōk), ultimately from Lat. iocus 'joke'",German,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
1907,P,,"Possibly to be connected with PIE *s⁽k̑⁾eH- in /cognate/7189/, but the stem-formation in Celtic is difficult to reconcile (cf. {ref Matasović 2009}:342-343, {ref Geiriadur Prifysgol Cymru (GPC)}).",*(s)kītto-,Proto-Celtic,,,,False,,,,False,False,False,False,MJCS,True,False,7189,1,,,,
1908,P,,"Originally fossilised past passive participle to a primary verbal derivative of the PIE root PIE *h₂er- 'to fit together', now lost in in Baltic (cf. {ref ALEW} 56-57, {ref Derksen 2015}:61).",*h₂er-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,132
1910,O,,No certain etymology outside of East Baltic (cf. {ref ALEW} 1118-1119).,,East Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1911,Q,,,,Baltic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'straight' in /cognate/1880/.,,,
1912,E,,"Generally attempted to be derived (as though) from IE *dʰrus-ko/eh₂- to a root *dʰreu̯s- 'herabfallen, abbröckeln', and cognate with a primary verb attested in Germanic (cf. Goth. driusan, OE drēosan, OS driosan 'to fall'), cf. {ref ALEW} 234, {ref Derksen 2015}:142, {ref LIV²} 157-158.",?*dʰreu̯s-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1914,I,Cognate with e.g. Russian смотреть 'look at',"Baltic lexemes generally agreed to be cognate with Proto-Slavic *motriti 'look at, watch' from a Proto-Balto-Slavic stem *mot(r)-, but a further IE root etymology remains disputed (cf. {ref ALEW} 620-621, {ref Derksen 2015}:307, {ref Derksen 2008}:327 for further discussion).",*mot(r)-,Proto-Balto-Slavic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1915,K,,"Uncertain etymology outside of Balto-Slavic, cf. {ref Fraenkel 1962–1965}:1131-1132, {ref Smoczyński 2007}:691 for further discussion. [Not in {ref ALEW}, {ref Derksen 2015}].",trum̃pas,Lithuanian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1916,I,,"Possibly, but not certainly, to be connected with Latv. diêt, in turn from PIE *dei̯h₁- 'dahinjagen' ({ref LIV²} 107), cf. {ref ALEW} 169, {ref Derksen 2015}:112), alternatively to Lith. dejà 'Wehklage', without certain etymology (cf. {ref ALEW} 189).",dainúoti,Lithuanian,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1917,K,,"Baltic lexemes continuing derivatives to the same root as Lithuanian deñgti 'to cover', further from PIE *dʰengʰ- 'to cover' ({ref ALEW} 174, 192-193; {ref Derksen 2015}:115, 121-122, cf. {ref IEW} 250 [not in {ref LIV²}]).",*dʰengʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1918,N,,"Root reference form for this class follows {ref LIV² Addenda \& Corrigenda} to PIE *mei̯gʰ- 'to close the eyes, blink', cf. also {ref LIV²} 427, {ref ALEW} 644-645, {ref Derksen 2015}:315-316, {ref Smoczyński 2005}:240, {ref Smoczyński 2007}:395-396 for further discussion.",*mei̯gʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1919,M,,"A derivative of Lithuanian gyvatà 'life', ultimately a derivative of PIE *gʷi̯eh₃- 'to live' (cf. {ref ALEW} 340, {ref Derksen 2015}:180 for discussion of the nominal derivation).",*gʷi̯eh₃-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'belly' in /cognate/2238/, 'meat' in /cognate/2198/, 'heart' in /cognate/5140/, 'live' in /cognate/72/.",,,94
1920,F,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1921,H,"""imitative"" (Buck 1949: 334)",,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1923,J,,"East Baltic adjectives derived from PIE *pleh₂- 'flat, wide' ({ref ALEW} 801, {ref Derksen 2015}:367, {ref NIL} 562-564).",*pleh₂-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"Cf. 'hunt' in /cognate/4527/, 'mountain' in /cognate/2804/, 'hand' in /cognate/1712/, 'wide' in /cognate/5264/, 'smooth' in /cognate/6801/, 'earth' in /cognate/5892/, 'stand' in /cognate/8055/, 'tree' in /cognate/8103/.",,,
1924,M,,,*medʰ-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,"cf. /cognate/1194/ 'forest', /cognate/1860/ 'hunt'",,,208
1925,P,"= OCS KRĚSŬ 'turn, change of weather', ON HREIFI 'wrist' (Buck 1949: 667)",,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1926,O,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1932,R,,,*mag̑-,Proto-Indo-European,,,,False,,,,False,False,False,False,,False,False,,0,,,,207
1933,F,,"Identical to 'liver' in other Slavic languages ({ref Schuster-Šewc 1978–1989}:1714, cf. {ref ESSJa} 6:72-73, {ref Derksen 2008}:158).",*h₁enter-,Proto-Indo-European,,,,False,,,,False,False,False,False,LJ,True,False,,0,Cf. 'liver' in /cognate/1232/.,,,108
1935,Q,,"West Slavic lexemes as though from Proto-Slavic *ogonъ and derived from *o(b)-goniti sę 'keep off, drive off' in the sense of 'a part of the body an animal can swat away insects with' (cf. {ref Boryś 2005}:383-384). Further derived from an o-grade form of PIE *gʷʰen- 'to beat' ({ref ESSJa} 7:23, 196-197; {ref Derksen 2008}:177, {ref LIV²} 218-219). ",*gʷʰen-,Proto-Indo-European,,,,False,,,,False,False,False,False,"LJ, MJCS",True,False,,0,"Cf. 'cut' in /cognate/6606/, 'hit' in /cognate/1998/, 'kill' in /cognate/3551/, 'throw' in /cognate/8806/, 'hunt' in /cognate/1298/, 'run' in /cognate/5193/.",,,433
1936,M,,"Slavic lexemes from Proto-Slavic *lě̀to 'summer', as though an o-stem derived from PIE *leh₁t-. Alternatively, an analysis as a secondary derivative to an original t-stem from a hypothetical root *leh₁- remains possible; cf. note by Scarborough in the cognate class citations for further discussion.",*leh₁t-,Proto-Indo-European,,,,False,,,,False,False,False,False,MJCS,True,False,,0,Cf. 'day' in /cognate/1694/.,,,197
1937,Q,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1938,Ae,,,*moi̯s-,Proto-Indo-European,leather > sack > stomach/belly,,,False,,,,False,False,False,False,,False,False,,0,,,,
1940,M,,,,,,,,False,,,,False,False,False,False,,False,False,,0,see also 'some' in /cognate/127/,,,
1941,I,,"Traditionally derived to PIE *mag̑- 'to spread, smear' ({ref Georgiev et al. 1971-} 3:613, {ref ESSJa} 18:23-25, {ref LIV²} 421). Cf., however, {ref Derksen 2008}:304 s.v. Proto-Slavic mazati 'smear, anoint' with an alternative proposed etymology to Lithuanian mė́žti 'manure, muck out', etc.",*mag̑-,Proto-Indo-European,,,,False,,,,False,False,False,False,"LJ, MJCS",False,False,,0,Cf. 'fat' in /cognate/1127/.,,,207
1943,M,,"Onomatopoeic in origin, no further etymology outside of Slavic ({ref ESSJa} 8:135).",*xvŭrl-,Proto-Slavic,,,,False,,,,False,False,False,False,LJ,True,False,,0,,,,
1944,S,,,*bĭr(l)-,Proto-Slavic,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1945,N,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1948,H,,As though continuing an Indic stem *ḍoka- (cf. {ref Turner 1962–1966}:313 no. 5566). No further etymology.,*ḍoka-,Indic,,,,False,,,,False,False,False,False,MJCS,True,False,,0,,,,
1951,J,,,,,,,,False,,,,False,False,False,False,,False,False,,0,the same as in 'swim' /cognate/1820/,,,
1952,S,,,,,,,,False,,,,False,False,False,False,,False,False,,0,,,,
1954,T,,"Loanword ultimately from Persian qiži 'dirty', possibly via an intermediary language ({ref Abaev 1959–1995} I:635, Oleg Abaev, p.c.).",ḱʼiži,Ossetic: Iron,,,Persian,True,,,,False,False,False,False,MJCS,True,False,,0,,,,
