id,pages,reliability,comment,cognate_judgement_id,source_id
46094,,A,,41059,269
46121,,A,,41086,269
46131,,A,,41096,269
46132,,A,,41097,269
46135,,A,,41100,269
46158,,A,,41123,269
46159,,A,,41124,269
46160,,A,,25037,269
46161,,A,,41125,269
46162,,A,,41126,269
46167,,A,,41131,269
46189,,A,,41153,269
46192,,A,,41156,269
46193,,A,,41157,269
46198,,A,,41162,269
46199,,A,,41163,269
46208,,A,Brythonic borrowing from Latin,35773,228
46216,64,L,First attested in the Catholicon (1499). Brittonic loan from Medieval Latin animalium from Latin animalis. Borrowing occured in Proto-British.,41170,309
46249,,A,,41202,269
46345,676-677,A,,41236,345
46346,676-677,A,,41237,345
46365,,L,,41245,437
46366,,L,,41246,437
46367,,L,,41247,437
46370,,A,,41250,437
46371,,L,,41251,437
46372,,L,,41252,437
46373,,L,,41253,437
46248,,A,,41201,269
46251,,A,,41204,269
46462,,A,,41343,269
46501,,,,41398,269
46504,,,,41401,269
46505,,,,41402,269
46528,,,,41425,269
46534,,,,41431,269
46537,,,,41434,269
46553,,,,41450,269
46560,,,,41495,269
46642,,,,41945,172
46643,,,,41946,172
46644,,,,41947,172
46542,,A,,41439,269
46552,,A,,41449,269
46557,,A,,41487,269
46558,,A,,41491,269
46665,,A,,42015,276
46668,,A,,42018,276
31651,17,A,,31355,105
30019,59,A,,29818,151
31950,405,A,,31594,105
31952,103,A,,31596,105
31954,70,A,,31598,105
30024,82,A,,29821,151
31566,,A,,31279,105
31572,525,A,,31285,105
30333,285,A,"Cheung (p. 29): `twist, distort, bend, wreathe, coil, wind in a serpentine form'",30090,83
31659,62,A,"Loan < Lat. intelligere 'to perceive', cf. dialectal forms such as ndëgoj, dëlgonj, diligonj.",31364,105
31870,210,A,,31546,105
31576,187,A,,31289,105
31871,483,A,,31547,105
31968,130,A,,31605,105
29748,,A,,27414,99
31873,206,A,,31549,105
31689,259,A,,31386,105
46941,,A,,42553,276
46943,390,A,,42555,79
46944,390,A,,42556,79
46945,,A,,42557,276
46957,,A,,42569,276
46960,,A,,42572,276
46977,,A,,42594,249
30606,,A,"This word means ""eagle"", not ""bird"". It does not mean any other kind of bird than ""eagle"".",17908,137
31593,324-325,A,,31308,105
29764,,A,,27425,99
31695,274,A,,31387,105
31796,205,A,,31484,105
29771,,A,,27433,99
31700,291,A,,31391,105
31603,501,A,Changed from /cognate/25/ on the basis of Orel.,31318,105
31702,87,A,,31393,105
31901,197,A,,31558,105
29781,,A,,27441,99
31610,214,A,,31324,105
29782,111-112,A,,19386,140
31621,525,A,,31333,105
30517,176-177,A,,30266,50
31625,101,A,,31337,105
30524,160,A,,30273,50
31329,,A,,31058,137
17226,,A,,17231,47
17374,,A,,17379,48
17377,,A,,17382,48
17391,,A,,17396,48
17408,,A,,17413,48
17412,,A,,17417,47
17414,,A,,17419,47
17619,,A,,17624,48
17626,,A,,17631,48
17632,,A,,17638,47
17636,,A,,17642,48
17769,,A,,17776,56
17785,,A,,17792,56
17808,,A,,17815,56
17813,,A,,17820,56
17824,,A,,17832,56
17826,,A,,17834,56
17832,,A,,17840,56
18010,,A,,18018,56
18018,,A,,18026,56
18024,,A,,18032,56
18208,,A,,18216,56
18326,,A,,18332,56
18333,68,A,,18339,47
18346,,A,,18352,56
18347,,A,,18353,56
18389,183,A,,18395,47
18390,,A,,18396,56
18392,,A,,18398,56
18398,,A,,18404,56
18403,,A,,18409,56
18418,259-260,A,,18424,47
18420,,A,,18426,56
18428,75,A,,18434,47
18547,287,A,,18542,47
18552,287,A,,18547,47
18562,,A,,18556,56
18563,,A,,18557,56
18574,,A,,18568,56
18586,179,A,,18579,47
18590,,A,,18583,56
18595,,A,,18588,56
18619,327,A,,18612,47
18620,,A,,18613,56
18630,,A,,18623,56
18661,,A,,18652,56
18665,,A,,18656,56
18672,,A,,18663,56
18675,94,A,,18666,56
18685,,A,,18676,56
18687,,A,,18678,56
18710,,A,,18702,56
18725,246,A,,18717,47
18731,246,A,,18723,47
18733,246,A,,18725,47
18738,246,A,,18730,47
18741,246,A,,18733,47
18766,1370-1371,A,,18758,47
18771,1370-1371,A,,18763,47
18772,1370-1371,A,,18764,47
18773,1370-1371,A,,18765,47
18782,245,A,,18774,47
18795,245,A,,18787,47
18797,36,A,,18789,50
30532,206,A,,30281,157
18962,,A,,18951,56
18972,,A,,18961,56
19093,195,A,,19075,68
19101,470,A,,19083,69
19115,749,A,,19094,47
19117,749,A,,19096,47
19118,749,A,,19097,47
19135,1176,A,,19115,47
19154,,A,,19134,56
19246,281,A,,19225,50
19252,,A,,19231,48
19276,,A,,19255,48
19287,56,A,,19266,47
19288,56,A,,19267,47
19297,203,A,,19276,47
19305,204,A,,19284,56
19313,,A,,19292,56
19316,238-239,A,,19295,47
19321,238-239,A,,19300,47
19332,,A,,19309,56
19338,,A,,19315,56
19342,490,A,,19319,69
19381,,A,,19357,56
19387,,A,,19363,56
19412,125,A,,19386,73
19413,125,A,,19387,73
19415,,A,,19389,56
19419,,A,,19393,56
19428,,A,,19402,56
19435,,A,,19409,48
19442,,A,,19416,48
19326,212,A,,19303,47
19453,790,A,,19427,67
19457,790,A,,19431,67
19468,288,A,,19442,47
19471,288,A,,19445,47
19489,289,A,,19462,47
19497,289,A,,19470,47
19506,1208-1209,A,,19479,47
19507,1208-1209,A,,19480,47
19515,1208-1209,A,,19488,47
19518,1208-1209,A,,19491,47
19574,525-526,A,,19547,47
19580,,A,,19553,56
19585,525-526,A,,19558,47
19596,834-835,A,,19569,47
19624,251,A,,18066,47
19626,251,A,,18065,47
19630,,A,,19600,56
19635,,A,,19605,56
19640,,A,,19610,56
19673,80,A,,19643,47
19675,81,A,,19645,47
19682,81,A,,19652,47
19684,81,A,,19654,47
19793,681,A,,19761,47
19798,,A,,19767,48
19823,149,A,,19791,75
19837,,A,,19805,48
20105,,A,,20072,56
20110,,A,,20077,56
20159,309,A,,20125,75
20162,308-310,A,,20129,75
20341,1077,A,,20305,47
20346,,A,,20310,48
20349,,A,,20313,48
20422,522-523,A,,20385,47
20423,522-523,A,,20386,47
20424,522-523,A,,20387,47
20431,,A,,20394,56
20439,522-523,A,,20402,47
20460,,A,,20423,48
20474,22-23,A,,20437,47
20487,22-23,A,,20450,47
20496,22-23,A,,20459,47
20355,,A,,20319,48
20632,505,A,,20592,47
20643,83,A,,20603,47
20653,82,A,,20613,47
20659,833-834,A,,20619,47
20662,625,A,,20621,69
20656,833-834,A,,20616,47
20688,,A,,20648,48
20687,,A,,20647,48
20822,284,A,,20766,69
20827,284,A,,20771,69
20835,,A,,20779,48
20840,837f,A,,20784,67
20812,1419-1420,A,,20756,66
20901,,A,,20844,48
20912,,A,,20855,48
20919,356,A,,20861,77
20923,356,A,,20865,77
20926,356,A,,20868,77
20932,,A,,20874,48
20941,417f,A,,20883,75
20943,417f,A,,20885,75
20946,417f,A,,20888,75
20947,417f,A,,20889,75
20969,622,A,,20910,69
20990,,A,,20930,48
20997,,A,,20937,48
20998,91,A,,2055,69
21003,904-905,A,< Fr. < Lat.,20942,47
21007,904-905,A,< Fr. < Lat.,20946,47
21010,904-905,A,,20949,47
21014,904-905,A,,20953,47
21015,904-905,A,,20954,47
21016,904-905,A,,20955,47
21118,,A,,21058,48
21130,605,A,,21070,69
21139,208f,A,,21079,47
21140,208f,A,,21080,47
21150,,A,,21090,48
21165,93,A,,21102,76
21272,,A,,21208,77
21275,,A,,21211,48
21280,287,A,,21216,47
21281,,A,,21217,48
21297,120,A,,21233,69
21299,378,A,,21235,69
21336,256,A,,21272,47
21350,71,A,,21286,47
21461,277,A,,21394,79
21465,245,A,,21397,47
21475,,A,,21406,48
21477,,A,,21408,48
21483,307,A,,21414,79
21487,154,A,"""tentative""",21418,79
21499,22,A,,21430,47
21501,22,A,,21432,47
21502,22,A,,21433,47
21506,22,A,,21437,47
21508,22,A,,21439,47
21435,,A,"prob. fr. ON HYTTAN 'to come upon, meet with, find' (Buck)",21368,48
21438,,A,,21371,47
21851,,A,,21781,48
21923,,A,,21852,48
21941,557,A,,21870,47
21943,558,A,,21872,47
21944,558,A,,21873,47
21964,991,A,,21892,47
21965,991,A,,21893,47
21979,498,A,,21907,47
21998,498,A,,21926,47
21999,497,A,,21927,47
22004,498,A,,21932,47
22231,869,A,,22158,47
22275,,A,,22202,48
22319,1154,A,,22246,47
22321,,A,,22248,48
22330,,A,,22257,48
22401,,A,,22328,48
22404,,A,,22331,48
22410,,A,,22337,48
22412,,A,,22339,48
22416,,A,,22343,48
22417,,A,,22344,48
22420,,A,,22347,48
22424,,A,,22351,48
22437,245,A,,22364,47
22556,,A,,22483,47
22563,42-43,A,prob. (like Swedish) fr. MLG (Buck),22490,47
22578,,A,,22505,48
22585,,A,,22512,48
22595,,A,,22522,47
22770,,A,,22696,48
22803,,A,,22729,48
22938,136,A,,22864,69
23067,,A,,22993,48
23102,,A,,23028,48
23237,,A,,23162,48
23250,,A,,23175,48
23254,"538, 552",A,,23179,80
23261,,A,prob. fr. Pers. like Hindi (Turner 1931: 604),23186,48
23265,191,A,,23190,47
23270,191,A,,23195,47
23274,,A,,23199,48
30546,315,A,,30295,50
23664,,A,,23588,48
23665,,A,,23589,48
23692,,A,,23615,48
23701,,A,,23624,48
30549,277-278,A,,30298,50
23799,,A,,23722,48
23819,,A,,23742,48
23823,241,A,,23746,47
23831,242,A,,23754,47
23842,243,A,,23765,47
23855,,A,,23778,48
23864,562,A,,23786,81
23866,,A,,23788,48
23868,,A,,23790,48
23872,,A,,23794,48
23874,,A,,23796,48
31637,157,A,,31348,105
23869,353-355,A,,23791,80
23957,,A,,23878,48
23968,25f,A,,23889,47
23974,23ff,A,,23895,47
24031,,A,,23952,48
24032,,A,,23953,48
24038,,A,,23959,48
24042,,A,,23963,48
24043,,A,,23964,48
24052,,A,,23973,48
24126,,A,,24047,48
24154,958,A,,24075,47
24161,,A,,24082,48
24581,303,A,,24504,83
24582,,A,,24505,48
24586,,A,,24509,48
24588,,A,,24511,48
24602,,A,,24525,48
29988,375,A,,6130,47
24629,,A,,24552,48
24631,,A,,24554,48
24709,,A,,24632,48
24711,,A,,24634,48
24713,,A,,24636,48
24720,,A,,24643,48
24721,,A,,24644,48
24722,,A,,24645,48
24723,,A,,24646,48
24726,,A,,24649,48
24744,1069,A,,24667,47
24768,,A,,24691,48
24769,,A,,24692,48
24773,,A,,24696,48
24775,,A,,24698,48
24776,,A,,24699,48
24794,884,A,,24718,47
24798,,A,,24722,48
24902,,A,,24825,48
24904,,A,,24827,48
24905,,A,,24828,48
24926,,A,,24849,48
24929,,A,,24852,48
25443,,A,,25364,48
25453,,A,poss. loanwords (Buck 1949: 896),25374,48
25564,,A,,25484,48
25623,,A,,25543,48
25629,,A,,25549,48
25632,,A,,25552,48
25636,,A,,25556,48
25680,,A,,25600,48
25681,,A,,25601,48
25792,,A,,25711,48
25794,,A,,25713,48
25826,,A,,25745,48
25828,,A,,25747,48
25836,,A,,25755,48
25840,381,A,,25759,54
31025,,A,,30751,137
25912,411,A,,25831,69
25921,,A,,25840,48
25922,,A,,25841,48
25945,,A,,25864,48
25949,,A,,25868,48
25986,,A,,25905,48
25997,,A,,25916,48
26012,,A,,25931,48
26020,,A,,25939,48
26021,,A,,25940,48
26026,,A,,25945,48
26027,,A,,25946,48
26028,666,A,,25947,47
26029,666,A,,25948,47
26163,,A,,26082,48
26179,,A,,26098,48
26180,,A,,26099,48
26185,,A,,26104,48
26189,,A,,26108,48
26200,,A,,26119,48
26203,,A,,26122,48
26212,,A,,26131,48
26216,,A,,26135,48
26289,,A,,26208,48
26290,885,A,,26209,47
26293,885,A,,26212,47
26304,885,A,,26223,47
26305,885,A,,26224,47
26310,885,A,,26229,47
26311,885,A,,26230,47
26313,885,A,,26232,47
26314,885,A,,26233,47
26315,885,A,,26234,47
26703,417,A,,26621,75
26705,417,A,,26623,75
26711,,A,,26629,48
26714,,A,,26632,48
26732,248,A,,26650,47
26826,,A,,26745,48
26833,,A,,26752,48
26843,,A,,26762,48
26867,,A,,26786,56
26876,253,A,"from Latin 'pantex' (mostly 'pantices' pl.) ""entrails, bowels""",26795,47
26823,,A,,26742,48
26944,,A,same as sister languages,26863,56
26985,,A,same as sister languages,26905,56
27000,,A,,26920,56
27020,,A,,26940,56
27053,,A,,26973,56
27074,,A,,26996,56
27080,,A,,27003,99
27090,,A,,27013,99
27093,,A,,27016,99
27105,,A,same as sister languages,27028,56
27139,,A,same as sister languages,27062,56
27144,,A,same as sister languages,27067,56
27152,,A,same as sister languages,27075,56
27188,,A,same as sister languages,27111,56
27197,,A,same as sister languages,27120,56
27207,,A,same as sister languages,27130,56
27213,,A,same as sister languages,27136,56
27224,,A,same as sister languages,27147,56
27253,,A,"same as sister languages
",27174,56
27286,,A,"same as sister languages
",27207,56
27288,,A,"same as sister languages
",27209,56
27304,,A,same as sister languages,27221,56
27321,,A,,27238,56
27322,,A,,27239,56
27396,,A,,27308,48
27422,,A,,27334,99
27426,,A,,27338,99
27700,,A,,27611,48
27795,,A,,27705,56
27798,,A,,27708,56
27803,,A,,27713,56
27808,,A,,27718,56
27810,,A,,27720,56
27812,,A,,27722,56
27814,,A,,27724,56
27817,,A,,27727,56
27820,,A,,27730,56
27822,,A,,27732,56
27823,,A,,27733,56
27824,,A,,27734,56
27830,,A,,27740,56
27834,,A,,27744,56
27841,,A,,27751,56
27842,,A,,27752,56
27843,,A,,27753,56
27847,,A,,27757,56
27857,,A,,27767,56
27863,,A,,27773,56
27865,,A,,27775,56
27868,,A,,27778,56
27870,,A,,27780,56
27876,,A,,27786,56
27919,,A,,27829,56
27943,,A,,27853,56
27944,,A,,27854,56
27949,,A,,27859,56
27952,,A,,27862,56
27956,,A,,27866,56
27961,,A,,27871,56
27970,,A,,27880,56
27971,,A,,27881,56
27977,,A,,27887,56
27979,,A,,27889,56
27981,,A,,27891,56
27982,,A,,27892,56
27990,,A,,27900,56
27996,,A,,27906,56
28001,,A,,27911,56
28002,,A,,27912,56
28009,,A,,27919,56
28014,,A,,27924,56
28015,,A,,27925,56
28016,,A,,27926,56
28018,,A,,27928,56
28024,,A,,27934,56
28029,,A,,27939,56
28030,,A,,27940,56
28043,,A,,27953,56
28119,,A,,28029,56
28120,,A,,28030,56
28131,,A,,28041,56
28145,,A,,28055,56
28159,,A,,28069,56
28193,,A,"Ossetic sister languages are cognate, but this set is probably cognate with one of the others",28102,56
28195,,A,Identical to close sister language,28104,56
28219,,A,see Ossetic coding,28128,56
28222,,A,see Ossetic coding,28131,56
28224,,A,see Ossetic coding,28133,56
28228,,A,see Ossetic coding,28137,56
28237,,A,see Ossetic coding,28146,56
28241,,A,see Ossetic coding,28150,56
28243,,A,see Ossetic coding,28152,56
28248,,A,see Ossetic coding,28157,56
28249,,A,see Ossetic coding,28158,56
28250,,A,see Ossetic coding,28159,56
28258,,A,see Ossetic coding,28167,56
28281,,A,see Ossetic coding,28190,56
28282,,A,see Ossetic coding,28191,56
28287,,A,see Ossetic coding,28196,56
28289,,A,see Ossetic coding,28198,56
28296,,A,see Ossetic coding,28205,56
28299,,A,see Ossetic coding,28208,56
28303,,A,see Ossetic coding,28212,56
28308,,A,see Ossetic coding,28217,56
28315,,A,see Ossetic coding,28224,56
28316,,A,see Ossetic coding,28225,56
28331,,A,see Ossetic coding,28240,56
28343,,A,see Ossetic coding,28252,56
28355,,A,see Ossetic coding,28264,56
28356,,A,see Ossetic coding,28265,56
28358,,A,see Ossetic coding,28267,56
28359,,A,see Ossetic coding,28268,56
28369,,A,see Ossetic coding,28278,56
28373,,A,see Ossetic coding,28282,56
28468,,A,highly similar cluster of closely related sister languages,28377,56
28484,,A,highly similar cluster of closely related sister languages,28393,56
28485,,A,highly similar cluster of closely related sister languages,28394,56
28492,,A,highly similar cluster of closely related sister languages,28401,56
28501,,A,highly similar cluster of closely related sister languages,28410,56
28502,,A,highly similar cluster of closely related sister languages,28411,56
28528,,A,highly similar cluster of closely related sister languages,28437,56
28530,,A,highly similar cluster of closely related sister languages,28439,56
28538,,A,highly similar cluster of closely related sister languages,28447,56
28539,,A,highly similar cluster of closely related sister languages,28448,56
28542,,A,highly similar cluster of closely related sister languages,28451,56
28556,,A,highly similar cluster of closely related sister languages,28465,56
28580,,A,highly similar cluster of closely related sister languages,28489,56
28582,,A,highly similar cluster of closely related sister languages,28491,56
28585,,A,highly similar cluster of closely related sister languages,28494,56
28588,,A,highly similar cluster of closely related sister languages,28497,56
28593,,A,highly similar cluster of closely related sister languages,28502,56
28672,55,A,,28574,47
28676,55,A,"< 'prince'; The sun is the king of the heavens, the moon is a prince (dim. of ksiądz)",28578,47
28677,,A,similar to sister languages,28579,56
28926,,A,,28828,28
28965,,A,,28867,28
29103,,A,,29005,56
29106,,A,,29008,56
29116,,A,,29018,56
29127,,A,,29029,56
29128,,A,,29030,56
29133,,A,,29035,56
29152,,A,,29054,56
29153,,A,,29055,56
29263,,A,,29165,56
29276,,A,,29178,56
29282,,A,similar to sister/daughter languages,29184,56
29302,,A,similar to sister/daughter languages,29204,56
29315,,A,similar to sister/daughter languages,29217,56
29319,991,A,,29220,47
31978,512,A,,31615,105
31985,304,A,,31617,105
31986,67-68,A,,31618,105
31987,234,A,,31619,105
32002,425,A,,31632,105
32005,513,A,,31635,105
32006,470-471,A,,31636,105
32011,,A,,31641,99
32014,17,A,,31644,105
32017,499,A,,31647,105
32125,44,A,Following Meillet (1908-09).,31747,79
32131,277,A,,29025,79
32139,256,A,,28999,79
32143,323,A,,31756,79
32148,196,A,,31758,79
32161,211,A,,29073,79
32223,484,A,,31804,79
32224,153,A,,29129,79
32234,,A,,31809,141
32243,439,A,,18139,141
32244,37,A,,17909,72
32254,,A,,18228,72
32257,,A,,21344,165
32272,,A,< Persian,31825,48
32252,"413, 428",A,,18227,81
32201,306-307,A,,29077,79
32324,244,A,,31849,172
32325,166,A,,18047,172
32331,286,A,,29169,79
32332,95,A,,29173,79
32349,458,A,,1609,79
32350,362,A,,21127,79
32362,596,A,,1646,79
32363,431,A,,1652,79
32365,256,A,,1662,79
32368,61,A,,31872,79
32372,96,A,,1682,79
32382,452,A,,31876,79
32386,667,A,,1713,79
32391,484,A,,31880,79
32401,307,A,,1732,79
32405,465,A,,1740,79
32442,207,A,,31911,69
32653,,A,,26811,182
32658,,A,,26822,182
32660,,A,,26833,182
32664,,A,,26848,182
32675,,A,,26893,182
32680,,A,,26922,182
32681,,A,,26928,182
32682,,A,,32021,182
32689,,A,,26963,182
32691,,A,,32024,182
32697,,A,,27033,182
32699,,A,,27040,182
32705,,A,,32033,182
32714,,A,,32038,182
32717,,A,,27060,182
32733,,A,,32044,182
32739,,A,,27132,182
32742,,A,,32045,182
32745,,A,,32046,182
32750,,A,,32049,182
32756,,A,,32050,182
32759,,A,,32053,182
32760,,A,,27205,182
32766,,A,,32056,182
32769,,A,< Italian.,27225,182
32774,,A,,27234,182
32780,,A,,32061,182
32854,,A,,32135,182
33110,,A,,32388,193
33117,,A,,32396,193
33125,,A,,32404,193
33127,,A,,32406,193
33135,,A,,32414,193
33138,,A,,32417,193
33145,,A,,32424,193
33150,,A,,32429,193
33152,,A,,32431,193
33155,,A,,32434,193
33161,,A,,32440,193
33166,,A,,32445,193
33168,,A,,32447,193
33169,,A,,32448,193
33171,,A,,32450,193
33175,,A,,32454,193
33177,,A,,32456,193
33184,,A,,32463,193
33195,,A,,32475,193
33197,,A,,32477,193
33206,,A,,32486,193
33217,,A,,32497,193
33220,,A,,32500,193
33221,,A,,32501,193
33229,,A,,32509,193
33246,,A,,32527,193
33263,,A,,32544,193
33271,,A,,32552,193
33275,,A,,32556,193
33276,,A,,32557,193
33279,,A,,32560,193
33282,,A,,32563,193
33284,,A,,32565,193
33288,,A,,32569,193
33292,,A,,32573,193
33294,,A,,32575,193
33297,,A,,32578,193
33302,,A,,32583,193
33304,,A,,32585,193
33313,,A,,32594,193
33314,,A,,32595,193
33315,,A,,32596,193
33319,,A,,32600,193
33320,,A,,32601,193
33323,,A,,32604,193
33332,,A,,32613,193
33339,,A,,32620,193
